arquivo_origem;ano_origem;tipo_base;Exercício: 2019;;;;;;;;
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;SALDO DO EXERCÍCIO ANTERIOR;Financiamentos;siconfi-cor_RGF2Financiamentos;8885234.93
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;SALDO DO EXERCÍCIO ANTERIOR;Internos;siconfi-cor_RGF2FinanciamentosInternos;8885234.93
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;SALDO DO EXERCÍCIO ANTERIOR;Parcelamento e Renegociação de Dívidas;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas;24082466.33
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;SALDO DO EXERCÍCIO ANTERIOR;De Tributos;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeTributos;5370247.9
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;SALDO DO EXERCÍCIO ANTERIOR;De Contribuições Previdenciárias;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;10352794.48
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;SALDO DO EXERCÍCIO ANTERIOR;Com Instituição Não Financeira;siconfi-cor_RGF2ParcelamentoDeDividasComInstituicaoNaoFinanceira;8359423.95
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;SALDO DO EXERCÍCIO ANTERIOR;Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos;siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos;77935753.81
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;SALDO DO EXERCÍCIO ANTERIOR;DEDUÇÕES (II);siconfi-cor_DeducoesDaDividaConsolidada;122270954.36
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;SALDO DO EXERCÍCIO ANTERIOR;Disponibilidade de Caixa;siconfi-cor_RGF2DisponibilidadeDeCaixa;122270954.36
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;SALDO DO EXERCÍCIO ANTERIOR;Disponibilidade de Caixa Bruta;siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02;126168992.42
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;SALDO DO EXERCÍCIO ANTERIOR;(-) Restos a Pagar Processados;siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios;3898038.06
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);siconfi-cor_DividaConsolidadaLiquida;120847525.1
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;SALDO DO EXERCÍCIO ANTERIOR;RECEITA CORRENTE LÍQUIDA - RCL;siconfi-cor_RGF2ReceitaCorrenteLiquida;819831945.41
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;SALDO DO EXERCÍCIO ANTERIOR;% da DC sobre a RCL (I/RCL);siconfi-cor_PercentualDaDCSobreARCL;29.65
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;SALDO DO EXERCÍCIO ANTERIOR;% da DCL sobre a RCL (III/RCL);siconfi-cor_PercentualDaDCLSobreARCL;14.74
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;SALDO DO EXERCÍCIO ANTERIOR;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal;983798334.49
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;SALDO DO EXERCÍCIO ANTERIOR;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);siconfi-cor_LimiteDeAlerta;885418501.04
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;SALDO DO EXERCÍCIO ANTERIOR;Passivo Atuarial;siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial;331085313.17
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;SALDO DO EXERCÍCIO ANTERIOR;Depósitos e Consignações Sem Contrapartida;siconfi-cor_Depositos;621652.84
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;SALDO DO EXERCÍCIO ANTERIOR;RP Não-Processados;siconfi-cor_RPNaoProcessadosDeExerciciosAnteriores;36991491.86
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;DÍVIDA CONSOLIDADA - DC (I);siconfi-cor_DividaConsolidada;231965936.19
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;Dívida Contratual;siconfi-cor_DividaContratual;167909139.34
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;Empréstimos;siconfi-cor_RGF2Emprestimos;130928627.96
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;Internos;siconfi-cor_RGF2EmprestimosInternos;130928627.96
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;Financiamentos;siconfi-cor_RGF2Financiamentos;7800469.78
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;Internos;siconfi-cor_RGF2FinanciamentosInternos;7800469.78
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;Parcelamento e Renegociação de Dívidas;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas;29180041.6
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;De Tributos;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeTributos;10667671.12
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;De Contribuições Previdenciárias;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;10539109.53
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;Com Instituição Não Financeira;siconfi-cor_RGF2ParcelamentoDeDividasComInstituicaoNaoFinanceira;7973260.95
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos;siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos;64056796.85
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;DEDUÇÕES (II);siconfi-cor_DeducoesDaDividaConsolidada;154114121.86
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;Disponibilidade de Caixa;siconfi-cor_RGF2DisponibilidadeDeCaixa;154114121.86
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;Disponibilidade de Caixa Bruta;siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02;154150708.81
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;(-) Restos a Pagar Processados;siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios;36586.95
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);siconfi-cor_DividaConsolidadaLiquida;77851814.33
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;RECEITA CORRENTE LÍQUIDA - RCL;siconfi-cor_RGF2ReceitaCorrenteLiquida;826667276.1
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;% da DC sobre a RCL (I/RCL);siconfi-cor_PercentualDaDCSobreARCL;28.06
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);siconfi-cor_PercentualDaDCLSobreARCL;9.42
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal;992000731.32
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);siconfi-cor_LimiteDeAlerta;892800658.19
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;Passivo Atuarial;siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial;331085313.17
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;Depósitos e Consignações Sem Contrapartida;siconfi-cor_Depositos;572347.88
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 1º Quadrimestre;RP Não-Processados;siconfi-cor_RPNaoProcessadosDeExerciciosAnteriores;12606484.87
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;DÍVIDA CONSOLIDADA - DC (I);siconfi-cor_DividaConsolidada;228013156.72
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;Dívida Contratual;siconfi-cor_DividaContratual;163970715.81
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;Empréstimos;siconfi-cor_RGF2Emprestimos;130201174.63
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;Internos;siconfi-cor_RGF2EmprestimosInternos;130201174.63
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;Financiamentos;siconfi-cor_RGF2Financiamentos;6134022.83
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;Internos;siconfi-cor_RGF2FinanciamentosInternos;6134022.83
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;Parcelamento e Renegociação de Dívidas;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas;27635518.35
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;De Tributos;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeTributos;10285414.12
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;De Contribuições Previdenciárias;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;9763006.28
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;Com Instituição Não Financeira;siconfi-cor_RGF2ParcelamentoDeDividasComInstituicaoNaoFinanceira;7587097.95
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos;siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos;64042440.91
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;DEDUÇÕES (II);siconfi-cor_DeducoesDaDividaConsolidada;170130626.76
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;Disponibilidade de Caixa;siconfi-cor_RGF2DisponibilidadeDeCaixa;170130626.76
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;Disponibilidade de Caixa Bruta;siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02;170130927.3
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;(-) Restos a Pagar Processados;siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios;300.54
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);siconfi-cor_DividaConsolidadaLiquida;57882529.96
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;RECEITA CORRENTE LÍQUIDA - RCL;siconfi-cor_RGF2ReceitaCorrenteLiquida;854749554.3
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;% da DC sobre a RCL (I/RCL);siconfi-cor_PercentualDaDCSobreARCL;26.68
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);siconfi-cor_PercentualDaDCLSobreARCL;6.77
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal;1025699465.16
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);siconfi-cor_LimiteDeAlerta;923129518.64
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;Passivo Atuarial;siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial;331085313.17
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;Depósitos e Consignações Sem Contrapartida;siconfi-cor_Depositos;542083.44
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 2º Quadrimestre;RP Não-Processados;siconfi-cor_RPNaoProcessadosDeExerciciosAnteriores;7267695.41
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 3º Quadrimestre;DÍVIDA CONSOLIDADA - DC (I);siconfi-cor_DividaConsolidada;240907771.01
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 3º Quadrimestre;Dívida Contratual;siconfi-cor_DividaContratual;185940463.58
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 3º Quadrimestre;Empréstimos;siconfi-cor_RGF2Emprestimos;153502844.7
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 3º Quadrimestre;Internos;siconfi-cor_RGF2EmprestimosInternos;153502844.7
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 3º Quadrimestre;Financiamentos;siconfi-cor_RGF2Financiamentos;5604317.75
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 3º Quadrimestre;Internos;siconfi-cor_RGF2FinanciamentosInternos;5604317.75
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 3º Quadrimestre;Parcelamento e Renegociação de Dívidas;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas;26833301.13
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 3º Quadrimestre;De Tributos;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeTributos;10624351.69
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 3º Quadrimestre;De Contribuições Previdenciárias;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;9008014.49
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 3º Quadrimestre;Com Instituição Não Financeira;siconfi-cor_RGF2ParcelamentoDeDividasComInstituicaoNaoFinanceira;7200934.95
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 3º Quadrimestre;Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos;siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos;54967307.43
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 3º Quadrimestre;DEDUÇÕES (II);siconfi-cor_DeducoesDaDividaConsolidada;165479043.76
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 3º Quadrimestre;Disponibilidade de Caixa;siconfi-cor_RGF2DisponibilidadeDeCaixa;165479043.76
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 3º Quadrimestre;Disponibilidade de Caixa Bruta;siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02;167901955.42
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 3º Quadrimestre;(-) Restos a Pagar Processados;siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios;2422911.66
divida_consolidada_liquida_capitais_2019.csv;2019;DCL Capitais;Prefeitura Municipal de Rio Branco - AC;1200401;AC;Executivo;401155;Até o 3º Quadrimestre;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);siconfi-cor_DividaConsolidadaLiquida;75428727.25
